game_id,ゲームタイトル,プラットフォーム,総合点_ゲーマー,コンテンツ量_ゲーマー,自由度_ゲーマー,ソーシャリティ_ゲーマー,BGM_ゲーマー,グラフィック_ゲーマー,感情移入_ゲーマー,ゲーム性_ゲーマー,総合点_カジュアル,コンテンツ量_カジュアル,自由度_カジュアル,ソーシャリティ_カジュアル,BGM_カジュアル,グラフィック_カジュアル,感情移入_カジュアル,敷居の低さ_カジュアル,会社,ジャンル,ゲームシステム,タグ,詳細URL,ゲームの価値_総合
6106,スターデューバレー,Switch/PS4,0.9,1.0,1.0,0.8,0.6,0.4,0.4,0.6,0.8,1.0,1.0,0.8,0.6,0.4,0.4,0.6,ConcernedApe,,調査中,なし,https://gamewith.jp/switch/game/show/6106,0.8500000000000001
3792,ゼノブレイド2,Switch,0.9,1.0,0.8,0.4,0.8,0.8,0.8,0.6,0.9,1.0,0.8,0.4,0.8,0.8,0.8,0.6,Nintendo,アクションRPG,アクションRPG,ファンタジー,https://gamewith.jp/switch/game/show/3792,0.9
3824,バイオハザード リベレーションズ2,PS4/Switch,0.9,0.6,0.4,0.6,0.6,0.8,0.8,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.8,0.6,CAPCOM,,調査中,なし,https://gamewith.jp/ps4/game/show/3824,0.8500000000000001
3820,信長の野望・大志,PS4/Switch/PC,0.9,1.0,0.8,0.4,0.4,0.6,0.4,0.8,0.7,1.0,0.8,0.4,0.4,0.6,0.4,0.4,KOEITECMOGAMES,シミュレーションRPG,ターン制ストラテジー,戦国,https://gamewith.jp/ps4/game/show/3820,0.8
3797,ドラゴンクエストⅩ オンライン,Switch/PS4,0.9,0.8,1.0,1.0,0.8,0.6,0.6,0.6,0.9,0.8,1.0,1.0,0.8,0.6,0.6,0.6,SQUAREENIX,オンラインRPG,MMO/MORPG,ドラクエ/ファンタジー/マルチプレイ/オープンワールド,https://gamewith.jp/switch/game/show/3797,0.9
3793,NBA2K18,Switch/PS4/XOne/PC,0.9,0.8,0.6,0.8,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.8,0.6,0.6,0.6,0.6,2K,その他スポーツ,バスケットボール,PvP,https://gamewith.jp/switch/game/show/3793,0.8500000000000001
3826,モンスターハンター ダブルクロス for Nintendo Switch,Switch,0.9,1.0,0.6,0.8,0.6,0.6,0.4,0.8,0.8,1.0,0.6,0.8,0.6,0.6,0.4,0.6,CAPCOM,アクション,アクション,マルチプレイ,https://gamewith.jp/switch/game/show/3826,0.8500000000000001
3730,ARMS（アームズ）,Switch,0.9,0.6,0.6,0.8,1.0,0.6,0.4,1.0,0.8,0.6,0.6,0.8,1.0,0.6,0.4,0.6,Nintendo,格闘ゲーム,格闘ゲーム,PvP,https://gamewith.jp/switch/game/show/3730,0.8500000000000001
3761,ウルトラストリートファイター2,Switch,0.9,0.6,0.4,1.0,1.0,0.6,0.4,1.0,0.7,0.6,0.4,1.0,1.0,0.6,0.4,0.4,CAPCOM,格闘ゲーム,格闘ゲーム,PvP,https://gamewith.jp/switch/game/show/3761,0.8
3850,ファンタシースターオンライン2 PSO2 クラウド,Switch,0.9,0.8,0.8,1.0,0.6,0.6,0.6,0.8,0.9,0.8,0.8,1.0,0.6,0.6,0.6,0.8,SEGA,,調査中,なし,https://gamewith.jp/switch/game/show/3850,0.9
3808,ウイニングポスト8 (Winning Post) 2017,PS4/Switch,0.9,0.8,0.8,0.8,0.6,0.6,0.4,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.6,KOEITECMOGAMES,,調査中,なし,https://gamewith.jp/ps4/game/show/3808,0.8500000000000001
3794,ブレイブルー クロスタッグバトル,Switch/PS4/PC,0.9,0.6,0.6,0.8,0.6,0.6,0.4,1.0,0.7,0.6,0.6,0.8,0.6,0.6,0.4,0.6,ARCSYSTEMWORKS,,調査中,なし,https://gamewith.jp/switch/game/show/3794,0.8
4896,SAOアリシゼーションリコリス(SWORD ART ONLINE Alicization Lycoris),PS4/Switch/PC/XOne,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/4896,0.8
6412,Tribes of Midgard（トライブス オブ ミッドガルド）,PS5/PS4/PC/Switch,0.8,0.6,1.0,0.8,0.4,0.8,0.4,0.8,0.7,0.6,1.0,0.8,0.4,0.8,0.4,0.4,GearboxSoftware,アクションRPG,アクションRPG,マルチプレイ,https://gamewith.jp/ps5/game/show/6412,0.75
7498,ゼノブレイド3,Switch,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.6,0.9,0.8,0.6,0.6,0.8,0.8,0.6,0.8,Nintendo,アクションRPG,アクションRPG,メカ,https://gamewith.jp/switch/game/show/7498,0.8500000000000001
6900,フィスト,PS4/PS5/PC/Switch,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.8,0.7,0.6,0.6,0.4,0.6,0.8,0.6,0.6,bilibili,アクション,横スクロールアクション,スチームパンク,https://gamewith.jp/ps4/game/show/6900,0.75
7506,風のクロノア 1&2アンコール,Switch/PS4/PS5/XOne/PC,0.8,0.6,0.4,0.6,1.0,0.6,0.8,0.6,0.9,0.6,0.4,0.6,1.0,0.6,0.8,1.0,バンダイナムコエンターテインメント,アドベンチャー,横スクロールアクション,ファンタジー,https://gamewith.jp/switch/game/show/7506,0.8500000000000001
7735,ソニックオリジンズ,Switch/PS4/PS5/Xbox/PC,0.8,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.6,0.6,0.8,SEGA,アクション,アクション,Steam,https://gamewith.jp/switch/game/show/7735,0.8
6836,アイソムニウムファイル続編(アイ：ソムニウムファイル ニルヴァーナ イニシアチブ),Switch/PS4/XOne/PC,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.6,0.9,0.6,0.6,0.4,0.6,0.8,0.8,0.8,Spike-Chunsoft,アドベンチャー,推理アドベンチャー,本格ストーリー,https://gamewith.jp/switch/game/show/6836,0.8500000000000001
7509,マリオストライカーズ: バトルリーグ,Switch,0.8,0.2,0.6,0.8,0.6,0.8,0.2,1.0,0.7,0.2,0.6,0.8,0.6,0.8,0.2,0.6,Nintendo,サッカー,サッカー,マリオ/PvP,https://gamewith.jp/switch/game/show/7509,0.75
5915,鬼滅の刃 ヒノカミ血風譚,PS4/PS5/Switch/XOne/PC,0.8,0.6,0.6,0.8,0.6,1.0,0.8,0.6,1.0,0.6,0.6,0.8,0.6,1.0,0.8,1.0,Aniplex,格闘ゲーム,アクション,ジャンプ/和風/PvP,https://gamewith.jp/ps4/game/show/5915,0.9
7351,那由多の軌跡 Switch(那由多の軌跡 アド・アストラ),Switch,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.8,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.6,Falcom,,調査中,なし,https://gamewith.jp/switch/game/show/7351,0.8
7501,春ゆきてレトロチカ,Switch/PS5/PS4/PC,0.8,0.6,0.6,0.4,0.8,0.6,0.8,0.6,0.8,0.6,0.6,0.4,0.8,0.6,0.8,0.8,SQUAREENIX,アドベンチャー,推理アドベンチャー,Steam/その発想はなかった,https://gamewith.jp/switch/game/show/7501,0.8
7475,百英雄伝 Rising,Switch/PS5/PS4/XOne/PC,0.8,0.4,0.6,0.4,0.6,0.8,0.8,0.6,0.9,0.4,0.6,0.4,0.6,0.8,0.8,1.0,505Games,アクションRPG,アクションRPG,Steam,https://gamewith.jp/switch/game/show/7475,0.8500000000000001
7504,ニンテンドースイッチスポーツ,Switch,0.8,0.4,0.6,0.8,0.6,0.6,0.2,0.8,0.9,0.4,0.6,0.8,0.6,0.6,0.2,1.0,Nintendo,その他スポーツ,スポーツ,マルチプレイ,https://gamewith.jp/switch/game/show/7504,0.8500000000000001
7354,ウイニングポスト9 2022(Winning Post 9 2022),Switch/PS4/PC,0.8,0.8,0.8,0.2,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.2,0.6,0.6,0.6,0.6,KOEITECMOGAMES,,調査中,なし,https://gamewith.jp/switch/game/show/7354,0.75
7059,バトスピ コネクテッドバトラーズ,Switch/PS4,0.8,0.6,0.8,0.8,0.6,0.4,0.6,0.8,0.8,0.6,0.8,0.8,0.6,0.4,0.6,0.6,FURYU,トレーディングカードゲーム,トレーディングカードゲーム,原作あり/PvP,https://gamewith.jp/switch/game/show/7059,0.8
7507,クロノ・クロス：ラジカル・ドリーマーズ エディション,Switch/PS4/PC/XOne/PS5,0.8,0.6,0.6,0.4,1.0,0.6,0.6,0.6,0.8,0.6,0.6,0.4,1.0,0.6,0.6,0.6,SQUAREENIX,ベーシックRPG,コマンドバトルRPG,ファンタジー,https://gamewith.jp/switch/game/show/7507,0.8
7470,MLB The Show 22,Switch/PS5/PS4/XOne,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.8,MLBAM,,調査中,なし,https://gamewith.jp/switch/game/show/7470,0.8
5789,レゴ スター・ウォーズ/スカイウォーカー・サーガ,Switch/PS5/PS4/XOne/PC,0.8,0.8,0.6,0.8,1.0,0.6,0.8,0.6,0.9,0.8,0.6,0.8,1.0,0.6,0.8,0.8,WarnerBros.,アクション,アクション,原作あり/レゴ/SF/オフライン,https://gamewith.jp/switch/game/show/5789,0.8500000000000001
7333,P4U2 リマスター版,Switch/PS4/PC,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,ATLUS,格闘ゲーム,格闘ゲーム,アニメ/PvP/マルチプレイ,https://gamewith.jp/switch/game/show/7333,0.8
3517,.hack//G.U. Last Recode(ドットハックgu ラストリコード),PS4/PC/Switch,0.8,1.0,0.6,0.4,0.6,0.6,0.8,0.4,0.8,1.0,0.6,0.4,0.6,0.6,0.8,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3517,0.8
7107,ライフイズストレンジ トゥルーカラーズ(Life is Strange: True Colors),Switch/PS5/PS4/XOne/PC,0.8,0.6,0.6,0.4,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.4,0.6,0.6,0.8,0.6,SQUAREENIX,アドベンチャー,アドベンチャー,本格ストーリー,https://gamewith.jp/switch/game/show/7107,0.8
7231,ダスクダイバー2(Dusk Diver 2 崑崙靈動),Switch/PS4/PC,0.8,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.9,0.6,0.6,0.6,0.6,0.8,0.8,0.8,JUSTDANINTERNATIONAL,アクションRPG,アクション,中二病/本格ストーリー,https://gamewith.jp/switch/game/show/7231,0.8500000000000001
6929,ソルクレスタ,Switch/PS4/PC,0.8,0.6,0.6,0.4,0.6,0.4,0.4,1.0,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.6,プラチナゲームズ,シューティング,シューティング,ドット絵,https://gamewith.jp/switch/game/show/6929,0.7
3409,アサシン クリード エツィオコレクション,PS4/Switch,0.8,1.0,0.8,0.4,0.6,0.8,0.6,0.6,0.8,1.0,0.8,0.4,0.6,0.8,0.6,0.6,Ubisoft,アクション,その他アクション,オープンワールド,https://gamewith.jp/ps4/game/show/3409,0.8
6691,GetsuFumaDen: Undying Moon（月風魔伝）,Switch/PC,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.8,0.7,0.6,0.6,0.4,0.6,0.8,0.6,0.6,KONAMI,アクションRPG,アクション,和風,https://gamewith.jp/switch/game/show/6691,0.75
6625,ポケモンレジェンズアルセウス(Pokémon LEGENDS アルセウス),Switch,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.8,0.6,0.6,1.0,Nintendo,アクションRPG,アクションRPG,ファンタジー/和風/PvP,https://gamewith.jp/switch/game/show/6625,0.8500000000000001
7201,ウォーハンマー 40000 メカニカス,Switch/PS4/PC,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,KalypsoMedia,ストラテジー,ターン制ストラテジー,メカ/オフライン,https://gamewith.jp/switch/game/show/7201,0.75
7212,ダイイングライト  Switch版の評価や感想｜プレイレビュー,Switch,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,Spike-Chunsoft,アクションRPG,アクション,オープンワールド/ゾンビ,https://gamewith.jp/switch/game/show/7212,0.8
7086,ASTRONEER -アストロニーア-,Switch/PS4/PC,0.8,0.8,1.0,0.8,0.6,0.6,0.6,0.6,0.8,0.8,1.0,0.8,0.6,0.6,0.6,0.6,PLAYISM,アクション,アドベンチャー,ファンタジー,https://gamewith.jp/switch/game/show/7086,0.8
7488,ビビッドナイト,Switch/PC,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,アソビズム,その他RPG,ローグライクRPG,かわいい,https://gamewith.jp/switch/game/show/7488,0.8
7019,くにお三国志(くにおくんの三国志だよ 全員集合！),Switch/PS4/PC,0.8,0.6,0.6,0.8,0.6,0.4,0.6,0.8,0.7,0.6,0.6,0.8,0.6,0.4,0.6,0.6,ARCSYSTEMWORKS,アクションRPG,横スクロールアクション,原作あり/三国志/マルチプレイ,https://gamewith.jp/switch/game/show/7019,0.75
7014,やわらかあたま塾 スイッチ,Switch,0.8,0.6,0.8,0.8,0.6,0.6,0.4,0.4,1.0,0.6,0.8,0.8,0.6,0.6,0.4,1.0,Nintendo,脳トレ,その他パズル,知育・教育,https://gamewith.jp/switch/game/show/7014,0.9
7305,フォビドゥン・アーツ,Switch/PS4,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,パラダイムシフト,,調査中,なし,https://gamewith.jp/switch/game/show/7305,0.75
6624,ポケモン ダイパリメイク評価とレビュー！,Switch,0.8,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.9,0.8,0.6,0.6,0.8,0.6,0.6,1.0,Nintendo,ベーシックRPG,コマンドバトルRPG,ポケモン,https://gamewith.jp/switch/game/show/6624,0.8500000000000001
7131,グラセフ トリロジー,PS4/PS5/Switch/XOne/PC,0.8,0.8,1.0,0.6,0.6,0.6,0.6,0.6,0.7,0.8,1.0,0.6,0.6,0.6,0.6,0.4,RockstarGames,アクション,その他アクション,アウトロー・バイオレンス/オープンワールド,https://gamewith.jp/ps4/game/show/7131,0.75
5717,メガトン級ムサシ,Switch/PS4,0.8,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.8,0.6,LEVEL-5,アクション,アクション,メカ/マルチプレイ,https://gamewith.jp/switch/game/show/5717,0.8
4886,ガレリアの地下迷宮と魔女ノ旅団,Switch/PS4,0.8,0.8,0.8,0.4,0.6,0.4,0.6,0.8,0.7,0.8,0.8,0.4,0.6,0.4,0.6,0.6,NipponIchiSoftware,,調査中,なし,https://gamewith.jp/switch/game/show/4886,0.75
6814,ジャストダンス2022,Switch/PS4/PS5,0.8,0.8,0.4,0.8,0.8,0.6,0.2,0.8,0.9,0.8,0.4,0.8,0.8,0.6,0.2,1.0,Ubisoft,,調査中,なし,https://gamewith.jp/switch/game/show/6814,0.8500000000000001
6794,ダンガンロンパ トリロジーパック + ハッピーダンガンロンパＳ 超高校級の南国サイコロ合宿,Switch,0.8,1.0,0.4,0.6,0.6,0.6,0.8,0.6,0.8,1.0,0.4,0.6,0.6,0.6,0.8,0.6,Spike-Chunsoft,,調査中,なし,https://gamewith.jp/switch/game/show/6794,0.8
6800,リマスター版零 ～濡鴉ノ巫女～,Switch/PS4/PS5/XOne/PC,0.8,0.6,0.6,0.4,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.4,0.8,0.8,0.8,0.6,KOEITECMOGAMES,アドベンチャー,ホラーゲーム,美少女/和風/心霊,https://gamewith.jp/switch/game/show/6800,0.75
6669,BLUE REFLECTION TIE/帝(ブルーリフレクション タイ),PS4/Switch/PC,0.8,0.6,0.6,0.4,0.6,0.6,1.0,0.4,0.8,0.6,0.6,0.4,0.6,0.6,1.0,0.8,KOEITECMOGAMES,ベーシックRPG,その他RPG,美少女/アニメ,https://gamewith.jp/ps4/game/show/6669,0.8
7161, CRSED（カースド）,Switch/PS4/PS5/PC,0.8,0.6,0.8,1.0,0.4,0.6,0.2,0.8,0.8,0.6,0.8,1.0,0.4,0.6,0.2,0.6,DMMGAMES,シューティング,TPS,基本プレイ無料/大人数バトル,https://gamewith.jp/switch/game/show/7161,0.8
6951,ファイト・オブ・アニマルズ：アリーナ,Switch/PC,0.8,0.6,0.6,0.8,0.6,0.6,0.4,0.8,0.8,0.6,0.6,0.8,0.6,0.6,0.4,0.8,DigitalCrafter,アクション,対戦ゲーム,マルチプレイ,https://gamewith.jp/switch/game/show/6951,0.8
6886,地球防衛軍3 for Nintendo Switch,Switch,0.8,0.6,0.4,0.8,0.6,0.6,0.4,0.8,0.7,0.6,0.4,0.8,0.6,0.6,0.4,0.6,D3PUBLISHER,アクション,TPS,SF/マルチプレイ,https://gamewith.jp/switch/game/show/6886,0.75
6781,モナーク／Monark,PS5/PS4/Switch,0.8,0.8,0.6,0.4,0.6,0.8,0.6,0.6,0.8,0.8,0.6,0.4,0.6,0.8,0.6,0.6,FURYU,ベーシックRPG,コマンドバトルRPG,中二病/学園,https://gamewith.jp/ps5/game/show/6781,0.8
6797,メトロイド ドレッド,Switch,0.8,0.8,0.6,0.4,0.6,0.6,0.8,0.8,0.7,0.8,0.6,0.4,0.6,0.6,0.8,0.6,Nintendo,アクション,アクション,死にゲー,https://gamewith.jp/switch/game/show/6797,0.75
6811,たべごろ！スーパーモンキーボール1＆2リメイク,PS4/Switch/PS5/PC,0.8,0.8,0.6,0.8,0.6,0.4,0.4,0.6,0.9,0.8,0.6,0.8,0.6,0.4,0.4,1.0,SEGA,ランアクション,ランアクション,マルチプレイ,https://gamewith.jp/ps4/game/show/6811,0.8500000000000001
7044,BARRICADEZ,Switch/PC,0.8,0.8,0.8,0.4,0.6,0.4,0.2,0.8,0.7,0.8,0.8,0.4,0.6,0.4,0.2,0.6,フライペンギン,ストラテジー,タワーディフェンス,SF,https://gamewith.jp/switch/game/show/7044,0.75
6665,メルブラ新作(メルティブラッド：タイプルミナ),PS4/Switch/XOne/PC,0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.8,0.7,0.6,0.4,0.6,0.6,0.6,0.6,0.6,ディライトワークス,格闘ゲーム,格闘ゲーム,美少女/アニメ/学園,https://gamewith.jp/ps4/game/show/6665,0.75
4610,ドラゴンボールZ カカロット,PS4/Switch,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.8,BANDAINAMCOEntertainment,アクションRPG,アクションRPG,ジャンプ,https://gamewith.jp/ps4/game/show/4610,0.8
7055,シンスメモリーズ 星天の下で,Switch/PS4/PC,0.8,0.8,0.4,0.4,0.6,0.6,1.0,0.4,0.9,0.8,0.4,0.4,0.6,0.6,1.0,0.6,MAGES.,アドベンチャー,恋愛シミュレーション,美少女,https://gamewith.jp/switch/game/show/7055,0.8500000000000001
7050,Project Winter,Switch/PS4/XOne/PC,0.8,0.6,0.6,0.8,0.4,0.6,0.6,0.6,0.7,0.6,0.6,0.8,0.4,0.6,0.6,0.4,OtherOcean,アクション,人狼ゲーム,マルチプレイ,https://gamewith.jp/switch/game/show/7050,0.75
6835,METALLIC CHILD(メタリックチャイルド),Switch/PS4/PS5/PC,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,CREST,アクション,アクション,メカ,https://gamewith.jp/switch/game/show/6835,0.75
6626,バンドリ！ ガールズバンドパーティ！,Switch,0.8,0.8,0.6,0.6,1.0,0.6,0.6,0.6,0.9,0.8,0.6,0.6,1.0,0.6,0.6,0.8,CraftEgg,音ゲー,音ゲー,美少女,https://gamewith.jp/switch/game/show/6626,0.8500000000000001
5755,Eastward,Switch/PC,0.8,0.6,0.6,0.4,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0.4,0.6,0.6,0.8,0.8,ChucklefishLimited,アクションRPG,アクションRPG,ドット絵/本格ストーリー,https://gamewith.jp/switch/game/show/5755,0.8
6859,NBA 2K22,PS5/PS4/Switch/XOne/PC,0.8,0.6,0.6,0.6,0.6,0.8,0.4,0.8,0.8,0.6,0.6,0.6,0.6,0.8,0.4,0.8,2K,,調査中,なし,https://gamewith.jp/ps5/game/show/6859,0.8
6826,AIR,Switch,0.8,0.6,0.4,0.4,0.8,0.6,1.0,0.4,0.9,0.6,0.4,0.4,0.8,0.6,1.0,0.8,プロトタイプ,アドベンチャー,恋愛シミュレーション,美少女,https://gamewith.jp/switch/game/show/6826,0.8500000000000001
6761,ソニックカラーズ アルティメット,Switch/PS4/PC,0.8,0.6,0.6,0.4,0.8,0.8,0.6,0.8,0.8,0.6,0.6,0.4,0.8,0.8,0.6,0.8,SEGA,,調査中,なし,https://gamewith.jp/switch/game/show/6761,0.8
4393,イースIX -モンストルム・ノクス-,PS4/Switch,0.8,0.8,0.8,0.4,0.8,0.4,0.8,0.6,0.8,0.8,0.8,0.4,0.8,0.4,0.8,0.6,Falcom,,調査中,なし,https://gamewith.jp/ps4/game/show/4393,0.8
6991,デモンゲイズエクストラ,Switch/PS4/PC,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,角川ゲームス,その他RPG,ダンジョンRPG,ファンタジー/ハクスラ,https://gamewith.jp/switch/game/show/6991,0.75
6817,ポート ロイヤル４,PS4/Switch/PS5/PC,0.8,0.8,0.8,0.2,0.4,1.0,0.2,0.6,0.7,0.8,0.8,0.2,0.4,1.0,0.2,0.4,KalypsoMedia,,調査中,なし,https://gamewith.jp/ps4/game/show/6817,0.75
5175,ノーモア★ヒーローズ3,Switch/PS4/PS5/XOne,0.8,0.8,0.8,0.4,0.8,0.8,0.6,0.6,0.8,0.8,0.8,0.4,0.8,0.8,0.6,0.6,Marvelous,,調査中,なし,https://gamewith.jp/switch/game/show/5175,0.8
6983,デストロイ オール ヒューマンズ！,Switch/PS4/XOne/PC,0.8,0.8,0.8,0.4,0.6,0.6,0.4,0.8,0.7,0.8,0.8,0.4,0.6,0.6,0.4,0.6,THQNordic,アクション/アドベンチャー,アドベンチャー,バカゲー,https://gamewith.jp/switch/game/show/6983,0.75
6774,オーバーライド２：スーパーメカリーグ,PS5/PS4/Switch,0.8,0.6,0.6,0.8,0.4,0.6,0.4,0.8,0.7,0.6,0.6,0.8,0.4,0.6,0.4,0.6,オーイズミ・アミュージオ,アクション,対戦ゲーム,メカ/PvP,https://gamewith.jp/ps5/game/show/6774,0.75
6528,月姫 -A piece of blue glass moon-,PS4/Switch,0.8,0.8,0.4,0.4,0.6,0.6,1.0,0.2,0.9,0.8,0.4,0.4,0.6,0.6,1.0,0.8,TYPE-MOON,アドベンチャー,ノベルゲーム,本格ストーリー,https://gamewith.jp/ps4/game/show/6528,0.8500000000000001
5646,英雄伝説 創の軌跡(はじまりのきせき),PS4/Switch/PC,0.8,0.8,0.6,0.4,0.8,0.6,0.6,0.6,0.8,0.8,0.6,0.4,0.8,0.6,0.6,0.6,Falcom,アクションRPG,アクションRPG,ファンタジー,https://gamewith.jp/ps4/game/show/5646,0.8
6845,Layers of Fear 2―恐怖のクルーズ,Switch/PS4/PC,0.8,0.6,0.4,0.6,0.6,0.8,0.8,0.4,0.8,0.6,0.4,0.6,0.6,0.8,0.8,0.4,NAPUBLISHING,アドベンチャー,アドベンチャー,心霊,https://gamewith.jp/switch/game/show/6845,0.8
6598,マリオゴルフ新作(マリオゴルフ スーパーラッシュ),Switch,0.8,0.6,0.6,0.8,0.6,0.8,0.4,0.6,1.0,0.6,0.6,0.8,0.6,0.8,0.4,1.0,Nintendo,その他スポーツ,ゴルフ,マリオ,https://gamewith.jp/switch/game/show/6598,0.9
6602,聖剣伝説 Legend of Mana,PS4/Switch/PC,0.8,0.6,0.6,0.4,1.0,0.4,0.8,0.6,0.8,0.6,0.6,0.4,1.0,0.4,0.8,0.6,SQUAREENIX,アクションRPG,アクションRPG,ファンタジー/マルチプレイ/本格ストーリー,https://gamewith.jp/ps4/game/show/6602,0.8
6600,戦国無双５,PS4/Switch/PC,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.6,0.8,0.8,0.6,0.4,0.8,0.8,0.6,0.8,KOEITECMOGAMES,アクション,アクション,戦国/無双/ハクスラ,https://gamewith.jp/ps4/game/show/6600,0.8
6507,Worms Rumble（ワームズランブル）,PS4/PS5/Switch/PC,0.8,0.6,0.6,0.6,0.4,0.8,0.4,0.8,0.7,0.6,0.6,0.6,0.4,0.8,0.4,0.6,Team17,アクション,アクション,マルチプレイ,https://gamewith.jp/ps4/game/show/6507,0.75
6858,エンダーリリーズ,Switch/PC/XOne/PS4/PS5,0.8,0.4,0.6,0.6,0.8,0.6,0.6,0.8,0.7,0.4,0.6,0.6,0.8,0.6,0.6,0.6,BinaryHazeInteractive,アクションRPG,アクションRPG,ファンタジー,https://gamewith.jp/switch/game/show/6858,0.75
6573,探偵撲滅,PS4/Switch,0.8,0.6,0.4,0.4,0.8,0.6,0.8,0.4,0.8,0.6,0.4,0.4,0.8,0.6,0.8,0.6,NipponIchiSoftware,,調査中,なし,https://gamewith.jp/ps4/game/show/6573,0.8
4724,ルーンファクトリー5,Switch/PC,0.8,0.8,0.8,0.4,0.6,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,0.6,0.8,0.6,Marvelous,アクションRPG/その他シミュレーション,アクションRPG,ファンタジー/農園ゲーム,https://gamewith.jp/switch/game/show/4724,0.75
6621,Subnautica:Below Zero（サブノーティカ：ビロウ ゼロ）,PS4/Switch/PS5,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/6621,0.8
5760,Subnautica サブノーティカ,PS4/Switch/PS5/PC,0.8,0.8,0.8,0.4,0.4,0.8,0.4,0.6,0.7,0.8,0.8,0.4,0.4,0.8,0.4,0.6,PLAYISM,その他シミュレーション,サバイバルゲーム,オープンワールド,https://gamewith.jp/ps4/game/show/5760,0.75
4901,R-TYPE FINAL2,PS4/Switch/Xbox/PC,0.8,0.6,0.6,0.4,0.8,0.6,0.4,0.8,0.7,0.6,0.6,0.4,0.8,0.6,0.4,0.6,グランゼーラ,シューティング,シューティング,メカ/SF,https://gamewith.jp/ps4/game/show/4901,0.75
6672,ソフィーのアトリエ ～不思議な本の錬金術士～ DX,PS4/Switch/PC,0.8,0.8,0.6,0.4,0.8,0.6,0.8,0.6,0.8,0.8,0.6,0.4,0.8,0.6,0.8,0.6,KOEITECMOGAMES,ベーシックRPG,コマンドバトルRPG,美少女,https://gamewith.jp/ps4/game/show/6672,0.8
6682,PAC-MAN 99（パックマン99）,Switch,0.8,0.6,0.4,0.8,0.6,0.6,0.4,0.8,0.7,0.6,0.4,0.8,0.6,0.6,0.4,0.6,BANDAINAMCOEntertainment,アクション,アクション,ドット絵/大人数バトル,https://gamewith.jp/switch/game/show/6682,0.75
6519,五等分の花嫁∬ 〜夏の思い出も五等分〜,Switch/PS4,0.8,0.6,0.6,0.4,0.8,0.4,0.8,0.6,0.8,0.6,0.6,0.4,0.8,0.4,0.8,0.6,MAGES.,恋愛シミュレーション,恋愛シミュレーション,美少女/原作あり/マガジン/アニメ/オフライン,https://gamewith.jp/switch/game/show/6519,0.8
